Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Date
Ticker,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,148.45391845703125,93.19999694824219,96.699462890625,111.01593780517578,240.59129333496094,16.022247314453125,169.91000366210938,148.6911654782662,93.3499984741211,96.86884703397877,111.19525315196802,240.8662199512073,16.042228127432153,170.9199981689453,145.24127190945183,90.87000274658203,93.71029875307045,107.90780766089797,236.34955769689049,15.107146659145856,166.19000244140625,146.42749193221246,92.62000274658203,95.60342995871832,109.44194838337317,239.17737646147847,15.312944650236872,168.6300048828125,51804100,62192000,23438500,29029000,19665700,472866000,78452300,2022-11-22
2022-11-23,149.33372497558594,94.12999725341797,98.10436248779297,111.81287384033203,243.09510803222656,16.50276756286621,183.1999969482422,150.08498469071404,94.58000183105469,98.40328193133108,112.24123779960686,243.78242458645812,16.510761028291775,183.6199951171875,147.62359740352187,92.83000183105469,96.73930817833025,110.30862554644516,239.84507083963527,16.032231601311242,172.5,147.73233375155243,93.23999786376953,96.73930817833025,111.29485601999004,240.66985070471313,16.082181709217252,173.57000732421875,58301400,59414700,18868100,21343100,19508500,427241000,109536700,2022-11-23
2022-11-25,146.40773010253906,93.41000366210938,97.10797882080078,110.98604583740234,243.00672912597656,16.254016876220703,182.86000061035156,147.16888449613631,94.43000030517578,98.28371702847541,112.30102242675277,244.19480161069367,16.470802751197535,185.1999969482422,145.42910302505686,93.06999969482422,97.04819797015486,110.59752294475717,242.26048692164872,16.156113577844067,180.6300048828125,146.6054284287757,93.79000091552734,97.8851602865482,110.876463821593,242.82998203144444,16.301970056581666,185.05999755859375,35195900,35088600,9701400,12007600,9200800,167934000,50672700,2022-11-25
2022-11-28,142.56243896484375,93.94999694824219,95.70307922363281,108.36605072021484,237.3805389404297,15.811450958251953,182.9199981689453,144.95462339373816,96.4000015258789,97.22755178724331,111.6136473446597,242.18195653187612,16.34093096346319,188.5,141.73209694821898,93.43000030517578,95.2646660308107,107.96757134783037,236.4379376244034,15.709551881196315,179.0,143.47186332830165,93.93000030517578,96.6895013056447,110.35843998177529,241.62228980968135,16.01025486285479,179.9600067138672,69246000,74943100,26237500,23309400,24778200,303741000,92905200,2022-11-28
2022-11-29,139.5474853515625,92.41999816894531,94.84617614746094,109.04346466064453,235.97642517089844,15.623635292053223,180.8300018310547,143.14564904140522,94.41000366210938,95.77281729148433,110.5178360757665,238.39185389431003,15.916347653150785,186.3800048828125,138.73691772229893,91.44000244140625,93.77007528307819,108.12696741359242,233.89483375358824,15.50475272274018,178.75,142.6316213475949,94.04000091552734,95.3842265796523,109.12316205613479,237.02703433595315,15.811450315725434,184.99000549316406,83763800,65567300,20061700,23899200,17956300,298384000,83357100,2022-11-29
2022-11-30,146.3286590576172,96.54000091552734,100.62522888183594,117.65057373046875,250.51815795898438,16.910701751708984,194.6999969482422,147.01073115671917,96.54000091552734,100.67505132598242,117.71035057115324,250.70471852080405,16.917696634049005,194.75999450683594,138.93463248466975,91.52999877929688,94.07895957765118,108.9637561199595,235.51495518026599,15.585665192560148,180.6300048828125,139.77485420692707,92.47000122070312,94.47751632530994,109.09326627447491,236.21210017721677,15.685591946991691,182.42999267578125,111380900,102805800,43647500,43348600,47594200,565298000,109186400,2022-11-30
2022-12-01,146.60540771484375,95.5,100.62522888183594,119.98167419433594,250.07632446289062,17.122547149658203,194.6999969482422,147.4159903463265,97.2300033569336,101.88067997631784,120.73877658108684,251.480412997738,17.252451831882265,198.9199981689453,144.92494955414173,94.91999816894531,99.88790383986174,117.94943639757878,246.37461335279977,16.62291053101383,191.8000030517578,146.50656610739853,96.98999786376953,100.65511930758876,118.74638747842626,249.27117147020317,16.98664630958862,197.0800018310547,71250400,68488000,28687100,36551400,26041500,470977000,80046200,2022-12-01
2022-12-02,146.11117553710938,94.12999725341797,100.07721710205078,123.02007293701172,250.4003448486328,16.863733291625977,194.86000061035156,146.2989942268281,95.36000061035156,100.40601937763044,123.5679830245758,251.42149877038435,16.92069297480223,196.25,143.97599740675216,93.77999877929688,98.542778609275,117.16245123891359,245.16689541650894,16.43304680382368,191.11000061035156,144.2824471593233,94.4800033569336,98.69223833554074,117.38161527393923,245.29454527511953,16.646891961361217,191.77999877929688,65447400,72496400,21480700,39950500,21528500,371389000,73645900,2022-12-02
2022-12-05,144.9447479248047,91.01000213623047,99.12068176269531,121.96410369873047,245.66763305664062,16.59792709350586,182.4499969482422,149.18543519719876,94.05999755859375,101.01381288462309,124.19557744749083,249.22206707564106,16.9826474725034,191.27000427246094,144.0946315261712,90.81999969482422,98.64241217702863,120.8882117197283,243.56639967850296,16.460026915348557,180.5500030517578,146.07164500360574,93.05000305175781,99.04096889811133,121.28669107495446,247.4448425749525,16.66687718258451,189.44000244140625,68826400,71535500,24405100,35474900,23435300,352255000,93122700,2022-12-05
2022-12-06,141.26748657226562,88.25,96.62970733642578,113.68572998046875,240.67967224121094,15.975379943847656,179.82000732421875,145.60703008872727,91.04000091552734,99.41958905266468,120.09126153387945,247.2975832452608,16.560953485378082,183.64999389648438,140.28885957535718,87.9000015258789,96.07172491170854,113.30717116992776,239.36394979574598,15.807501837446898,175.3300018310547,145.3796777864446,90.5,98.94132709072056,119.4536976007554,246.27642932789132,16.517985472813457,181.22000122070312,64727200,75503600,24910700,43689200,22463700,352694000,92150800,2022-12-06
2022-12-07,139.3201446533203,88.45999908447266,94.59707641601562,113.49645233154297,239.94326782226562,16.10828399658203,174.0399932861328,141.72220883121116,89.88999938964844,96.5300639108475,115.43902878278493,241.70085061999154,16.174236009152278,179.3800048828125,138.3909458890047,87.4800033569336,94.37786984606305,112.4504449498824,237.82240729803337,15.65561223859945,172.22000122070312,140.55577809875786,88.33999633789062,96.06176794993793,113.3271010717653,240.39494158070943,15.7605364147691,175.02999877929688,69721100,68086900,31045400,29461100,20481500,372388000,84213300,2022-12-07
2022-12-08,141.01046752929688,90.3499984741211,93.37152099609375,114.89112091064453,242.91835021972656,17.156522750854492,173.44000244140625,141.87047857115377,90.86000061035156,95.23476934121265,116.89346651238054,244.23408754539898,17.166515711893183,175.1999969482422,139.47829428917862,87.87999725341797,93.1124579808419,114.15393146089322,238.65697278896897,15.947401148647057,169.05999755859375,140.7238072376209,89.23999786376953,95.03548717492762,115.94708471655674,240.40472694227282,16.26117402618214,172.1999969482422,62128300,73305900,32213300,30619400,22611800,515456000,97624500,2022-12-08
2022-12-09,140.52609252929688,89.08999633789062,92.49470520019531,115.4589614868164,240.9742431640625,16.9886417388916,179.0500030517578,143.89690343111556,90.30000305175781,93.91954042646346,117.09272010523662,243.8118905475725,17.570219425754605,182.5,139.2805646427551,88.62999725341797,92.41499233115599,113.43668756281834,239.7370733126201,16.96266156791987,173.36000061035156,140.70401646542416,88.9000015258789,93.4313048049758,114.86124621672448,240.26728468255888,17.14752656117502,173.83999633789062,76097000,67398500,28225400,26033400,20609700,465338000,104872300,2022-12-09
2022-12-12,142.82933044433594,90.55000305175781,92.97296142578125,114.27348327636719,247.935791015625,17.522254943847656,167.82000732421875,142.83921008074833,90.58000183105469,93.2220584246516,115.2796419647535,247.96524636882398,17.52525302257886,177.3699951171875,139.4387448115005,87.87000274658203,91.27910487419773,112.70945803617623,242.69252839292668,16.784792378690156,167.52000427246094,141.0598951045821,89.20999908447266,92.37513014885984,114.74169596107255,242.96745501103524,17.024617711601017,176.10000610351562,70462700,61999800,29420000,24747100,30665100,457328000,109794500,2022-12-12
2022-12-13,143.79806518554688,92.48999786376953,95.28458404541016,119.69279479980469,252.2659149169922,18.05886459350586,160.9499969482422,148.24634516014598,96.25,99.17049886129242,122.83080962683644,259.13911012222144,18.776343115909633,175.0500030517578,142.58220621584587,90.5199966430664,94.68675275108303,118.188538673764,248.48565156116547,17.6981269308877,156.91000366210938,147.78174582279246,95.2300033569336,97.40689540275183,121.66525605083328,256.94949571953015,18.517530596389257,174.8699951171875,93886200,100212000,40593700,44701100,42196900,656589000,175862700,2022-12-13
2022-12-14,141.5640411376953,91.58000183105469,94.72660827636719,121.1272964477539,252.5605010986328,17.66115379333496,156.8000030517578,144.9743859949628,93.45999908447266,96.52010974399589,123.66759569025575,257.8332195935308,18.238734707198045,161.6199951171875,139.5375995292449,89.87000274658203,93.26191667810996,118.9356713917472,249.70321169806795,17.407338697858034,155.30999755859375,143.67944472283807,92.5,94.8561359816481,118.9356713917472,252.47213503033785,17.97392602109033,159.25,82291200,70298000,28733600,36922000,35410900,496888000,140682300,2022-12-14
2022-12-15,134.93116760253906,88.44999694824219,90.53181457519531,115.70800018310547,244.4991912841797,16.939678192138672,157.6699981689453,140.17025624774567,89.97000122070312,93.30177200768405,118.17855844678536,249.5951770987246,17.30741074376151,160.92999267578125,134.46656823635524,87.47000122070312,89.6848862928774,113.57614442317148,242.8594450460343,16.687862454853068,153.27999877929688,139.48818419596876,89.88999938964844,92.79361199755841,117.87970463766158,249.1238764690628,17.13353742821794,153.44000244140625,98931900,84802900,40107000,34531000,35560400,478542000,122334500,2022-12-15
2022-12-16,132.9640350341797,87.86000061035156,89.9339828491211,118.97552490234375,240.25747680664062,16.5589542388916,150.22999572753906,136.06794556798988,89.3499984741211,91.00011770315805,122.84075732858071,245.31417927422603,17.0286138313825,160.99000549316406,132.1930009902241,86.7300033569336,89.19665025710515,118.36784557033438,239.09884455300138,16.398071965816165,150.0399932861328,135.11898755239025,88.2699966430664,90.43217684823813,119.77248364606936,244.04755403849336,16.851742441036244,159.63999938964844,160156900,146144100,58011800,67064000,86102000,478232000,139032200,2022-12-16
2022-12-19,130.84860229492188,84.91999816894531,88.12055969238281,114.04436492919922,236.09426879882812,16.242183685302734,149.8699951171875,133.64607753663165,87.62999725341797,90.23289744808845,117.35173080672155,240.76805145365768,16.59692515669725,155.25,129.81068252303507,84.51000213623047,87.8913871009693,113.8949342141779,234.3857983171658,16.13326367119488,145.82000732421875,133.55711557048346,87.51000213623047,89.93398560057557,116.38542079666043,240.424385676434,16.559953304567404,154.0,79592600,83531500,29493000,29769900,29696400,354039000,139390600,2022-12-19
2022-12-20,130.77943420410156,85.19000244140625,88.6984634399414,116.64442443847656,237.41981506347656,16.07331085205078,137.8000030517578,131.7185125149171,86.61000061035156,88.85788918144947,116.88351661960027,238.50970810030006,16.298147736044392,148.47000122070312,128.39712953221752,84.33000183105469,87.12417605265708,112.03204608278692,234.10103870258786,15.84048131368488,137.66000366210938,129.87988952300458,85.33000183105469,87.79175424108709,112.82900481914241,235.06328188479955,16.052326203275552,146.0500030517578,77432800,74348300,23453800,28742500,25150800,403260000,159563300,2022-12-20
2022-12-21,133.8932342529297,86.7699966430664,89.25643920898438,119.30426788330078,240.00216674804688,16.489004135131836,137.57000732421875,135.23760401600552,87.2300033569336,89.89412692329897,119.88205497724984,241.17061240909877,16.614913897133526,141.25999450683594,131.2242690848365,85.20999908447266,88.00098819562373,115.18002283145559,235.76043092550097,16.090294018377687,135.88999938964844,131.45162141055363,86.18000030517578,88.75824520706126,116.2559072273218,237.311811174577,16.102286331883608,139.33999633789062,85928000,59267200,24745600,20392800,23690600,325025000,145417400,2022-12-21
2022-12-22,130.7102508544922,83.79000091552734,87.44300842285156,116.67430114746094,233.87522888183594,15.327850341796875,125.3499984741211,133.01347352460496,85.68000030517578,88.22018980580087,118.16859287916343,237.60639548988934,16.126270314905227,136.6300048828125,128.80243995719394,82.25,86.00820734550712,113.94472277862461,229.63347779502695,14.87118274091989,122.26000213623047,132.80589554186707,85.5199966430664,87.84156512231799,116.75399093021088,236.88960853508948,16.08230167187955,136.0,77852100,81431300,27658300,23618100,28651700,565045000,210090300,2022-12-22
2022-12-23,130.344482421875,85.25,88.90769958496094,117.59081268310547,234.40541076660156,15.1949462890625,123.1500015258789,130.89804371107982,85.77999877929688,89.22654342295682,117.73027932048444,234.54287407253264,15.327849024975853,128.6199951171875,128.14999653723166,82.93000030517578,86.75549797711113,115.10032615796437,229.70218803003908,14.872181140442867,121.0199966430664,129.41528379353238,83.25,86.79535440709022,115.58845938879075,231.83287676315888,15.184953329871423,126.37000274658203,63814900,57433700,23003000,17796600,21207000,349326000,166989700,2022-12-23
2022-12-27,128.53553771972656,83.04000091552734,87.07434844970703,116.43521881103516,232.66749572753906,14.110737800598145,109.0999984741211,129.89968192747375,85.3499984741211,88.61875292126555,118.14867469051806,234.60179555616128,15.089026400204386,119.66999816894531,127.24059622786994,83.0,86.69572373881171,115.60838309275005,231.55796079001962,14.045784505919665,108.76000213623047,129.87002793021114,84.97000122070312,88.47925920662847,117.48122615152643,234.37596618226544,15.063045272929239,117.5,69007800,57284000,20097300,21392300,16688600,464902000,208643400,2022-12-27
2022-12-28,124.59138488769531,81.81999969482422,85.70929718017578,115.18002319335938,230.28152465820312,14.025797843933105,112.70999908447266,129.52403118980348,83.4800033569336,87.72200530910052,117.70039433292155,235.37751101989465,14.251633402616966,116.2699966430664,124.4233405593597,81.69000244140625,85.62959191314083,115.07044117856435,229.9280454024101,13.87390790189094,108.23999786376953,128.17966147970347,82.80000305175781,86.66583640297101,115.80762305961676,232.5987742278732,13.916876867387723,110.3499984741211,85438400,58228600,19523200,19612500,17457100,351066000,221070500,2022-12-28
2022-12-29,128.12033081054688,84.18000030517578,88.1305160522461,119.80236053466797,236.64410400390625,14.592385292053223,121.81999969482422,128.9803266572618,84.55000305175781,88.52907277484294,120.56942700568489,237.53762297062295,14.672327066692667,123.56999969482422,126.26194126578521,82.55000305175781,86.29716577087261,115.3294414648235,231.38119968123485,14.216659141844056,117.5,126.51894753125764,82.87000274658203,86.30713177944276,115.95704890510781,231.38119968123485,14.391532131235763,120.38999938964844,75703700,54995900,23333500,22366200,19770700,354923000,221923300,2022-12-29
2022-12-30,128.4366455078125,84.0,87.91131591796875,119.8820571899414,235.47569274902344,14.603379249572754,123.18000030517578,128.45641986166103,84.05000305175781,87.9810627733662,119.96175458380594,235.6131560642394,14.618367738059508,124.4800033569336,125.9653867378923,82.47000122070312,86.25730820163317,117.2919526922383,232.37293222571697,14.222655631924866,119.75,126.93412645040064,83.12000274658203,86.66583092741621,117.71036020984623,233.8948571328509,14.323582060058012,119.94999694824219,77034200,62401200,23986300,19583800,21938500,310490000,157777300,2022-12-30
2023-01-03,123.63253021240234,85.81999969482422,88.79810333251953,124.26530456542969,235.2400360107422,14.304594993591309,108.0999984741211,129.39551842727084,86.95999908447266,90.72113252068196,125.88910652690674,241.29826533020105,14.985100730634922,118.80000305175781,122.74287269172645,84.20999908447266,88.20026443734325,121.81466691353134,233.099518684118,14.085754306829973,104.63999938964844,128.78264911213327,85.45999908447266,89.26639931771285,122.35261287619603,238.6766338893005,14.84020566371246,118.47000122070312,112117500,76706000,28131200,35528500,25740000,401277000,231402800,2023-01-03
2023-01-04,124.90769958496094,85.13999938964844,87.7618637084961,126.88531494140625,224.9498748779297,14.73827838897705,113.63999938964844,127.18126787275598,86.9800033569336,90.32258076411857,128.55892225260345,228.6515707937887,14.842202881743068,114.58999633789062,123.64241229292817,83.36000061035156,86.95478419630723,125.37109482156202,221.86675636636124,14.230648239061129,107.5199966430664,125.4316068972832,86.55000305175781,90.02366130007265,126.89527141561695,228.07226219993836,14.5564114796176,109.11000061035156,89113600,68885100,34854800,32397100,50623400,431324000,180389000,2023-01-04
2023-01-05,123.5831069946289,83.12000274658203,85.88864135742188,126.45693969726562,218.28286743164062,14.254632949829102,110.33999633789062,126.30150047855705,85.41999816894531,87.253695634982,128.03092892389634,223.42795059014287,14.553415431728993,111.75,123.32610067708713,83.06999969482422,85.58972952270685,124.06607123662018,217.74282764687024,14.137717402663952,107.16000366210938,125.66885678017948,85.33000183105469,87.15405835674365,125.65001693657648,223.0842848228225,14.480468531780316,110.51000213623047,80962700,67930800,27194400,25447100,39585600,389168000,157986300,2023-01-05
2023-01-06,128.13021850585938,86.08000183105469,87.02452087402344,129.52523803710938,220.8554229736328,14.848200798034668,113.05999755859375,128.79251610668766,86.4000015258789,87.37326274187966,129.83405595933954,221.67038945847463,14.999091075258514,114.38999938964844,123.45458659001618,81.43000030517578,84.55348298751184,125.5603798210225,215.37651693738323,14.023800592335236,101.80999755859375,124.56171667837158,83.02999877929688,86.47651205651783,128.47923057095343,218.96039179670976,14.463480384381203,103.0,87754700,83303400,41381500,27584500,43613600,405044000,220911100,2023-01-06
2023-01-09,128.65414428710938,87.36000061035156,87.70206451416016,128.97732543945312,223.00575256347656,15.6166410446167,119.7699966430664,131.87668586554148,89.4800033569336,89.72473844973383,132.4440786428735,227.05112960740402,16.044329449566135,123.5199966430664,128.3971379685157,87.08000183105469,87.54264639420649,128.7880460195992,222.3086224905755,15.129994555598975,117.11000061035156,128.97047367930062,87.45999908447266,88.04084037204656,130.66089686776536,222.34789130469701,15.272891218307487,118.95999908447266,70790800,65266100,29003900,26649100,27369800,504231000,190284000,2023-01-09
2023-01-10,129.22747802734375,89.87000274658203,88.10063171386719,132.48391723632812,224.70440673828125,15.897438049316406,118.8499984741211,129.75138537718297,90.19000244140625,88.34972873246679,132.93220173880965,227.11983564696362,15.95039902678866,122.76000213623047,126.64747490986099,87.29000091552734,85.51999025005739,126.66613717539411,223.21193722037137,15.460755377830544,114.91999816894531,128.76287866678214,87.56999969482422,85.66944998158469,126.78567565586323,223.63414061358225,15.495729788044525,121.06999969482422,63896200,67756600,30467800,28684400,27033900,384101000,167642500,2023-01-10
2023-01-11,131.95574951171875,95.08999633789062,91.1894302368164,132.38429260253906,231.49905395507812,15.989370346069336,123.22000122070312,131.97550878336855,95.26000213623047,91.26914310459799,133.34064605496368,231.67578608133306,16.016351150116638,125.94999694824219,128.96057576470602,90.93000030517578,88.68850172532865,129.84399347023603,226.92346579858452,15.55168894738224,120.51000213623047,129.7414893304502,90.93000030517578,88.8578858679864,130.4616444252129,227.10019792483945,15.828488058019545,122.08999633789062,69458900,103126200,26862000,25423000,28669300,353285000,183810800,2023-01-11
2023-01-12,131.87667846679688,95.2699966430664,90.80083465576172,136.1897735595703,234.18939208984375,16.498998641967773,123.55999755859375,132.71690008626126,97.19000244140625,91.5381672405778,137.15606835893732,235.5542116762938,16.62490650981724,124.12999725341797,129.92931912019301,93.5,89.42582196828673,131.25859801655636,229.32906420902535,15.480739249829666,117.0,132.34127780837738,96.93000030517578,91.14957653320798,132.93221288709242,230.99826575626707,16.088298079147023,122.55999755859375,71379600,85254800,30258100,30757700,27269500,551409000,169400900,2023-01-12
2023-01-13,133.21115112304688,98.12000274658203,91.78726959228516,136.45872497558594,234.8963623046875,16.88671875,122.4000015258789,133.36931580754018,98.37000274658203,91.85701645147581,136.86716838857924,235.0338256158968,16.909702751297328,122.62999725341797,130.14678954891528,94.12000274658203,89.80445190616697,134.3268692501645,230.6644400284827,16.153252934654883,115.5999984741211,130.51253218381837,94.18000030517578,90.52185251603511,134.45637940568005,232.7067627824332,16.266169774596744,116.55000305175781,57809700,85549400,26329200,22423800,21333300,447287000,180714100,2023-01-13
2023-01-17,134.3775634765625,96.05000305175781,90.96025848388672,134.84490966796875,235.99606323242188,17.689132690429688,131.49000549316406,135.7120380769158,98.88999938964844,91.9167900206618,136.22961963613153,236.54591642939235,17.71511476777783,131.6999969482422,132.58836929196485,95.7300033569336,89.72473953244852,133.73913298830465,232.79510857775296,16.886716866647394,125.0199966430664,133.28032076067515,98.68000030517578,91.72747387421029,135.6617813840794,233.65917216292138,16.886716866647394,125.69999694824219,63646600,72755000,32602400,21147600,29831300,511102000,186477000,2023-01-17
2023-01-18,133.65599060058594,95.45999908447266,90.79087829589844,132.51380920410156,231.53829956054688,17.364370346069336,128.77999877929688,137.01690717262807,99.31999969482422,92.46481045839508,136.72770808223686,237.98929120508885,17.86000821250993,136.67999267578125,133.47805156045354,95.37999725341797,90.31260870582629,132.29464517727436,231.25355950265987,17.269438176946668,127.01000213623047,135.24748690824802,97.25,91.80719072227554,135.29318543417637,237.19396675189898,17.65415856864237,136.55999755859375,69672800,79570400,29116700,20215500,30028700,439624000,195680300,2023-01-18
2023-01-19,133.71530151367188,93.68000030517578,92.71391296386719,135.63189697265625,227.72860717773438,16.752811431884766,127.16999816894531,134.68403382720132,95.44000244140625,93.27188785053708,136.9269530716981,231.25358612173252,17.184498486037526,129.99000549316406,132.23254150823482,92.86000061035156,90.30264805682003,131.63716185554998,226.50125078588513,16.718837659007576,124.30999755859375,132.53897616267878,94.73999786376953,90.39232693608494,131.98583606708118,229.5451006306224,17.02361432657967,127.26000213623047,58280400,69002700,37000400,28625200,28623000,452932000,170291900,2023-01-19
2023-01-20,136.28541564941406,97.25,97.66594696044922,138.83963012695312,235.86843872070312,17.826034545898438,133.4199981689453,136.43370070636414,97.3499984741211,97.94494198183678,139.40746831908078,236.37902316517145,17.843022387784448,133.50999450683594,132.67737218152695,93.19999694824219,94.67678300497307,134.09774952216625,230.26186823597817,16.812771625874188,127.3499984741211,133.72518688361293,93.86000061035156,94.75649586822666,135.37287733523033,230.60553401218095,16.998635350456045,128.67999267578125,80223600,67481500,63191100,28688600,35389800,564967000,138858100,2023-01-20
2023-01-23,139.48817443847656,97.5199966430664,99.4295654296875,142.72479248046875,238.18569946289062,19.17905044555664,143.75,141.67278077878365,97.77999877929688,99.67866244471271,143.21291806456261,240.72877838403122,19.231012695329287,145.3800048828125,136.31506144495467,95.86000061035156,97.14783585983596,138.13233515635227,235.30876820697657,17.805049858236785,134.27000427246094,136.5325341153351,97.55999755859375,97.59620744614631,138.75992736457613,236.7325136482929,18.05086943796672,135.8699951171875,81760300,76501100,40005100,27470100,31934000,655163000,203119200,2023-01-23
2023-01-24,140.891845703125,96.31999969482422,97.34710693359375,142.5952911376953,237.65545654296875,19.250995635986328,143.88999938964844,141.51460969317372,98.08999633789062,99.25021170889295,144.44821365886554,239.53086062869244,19.480829897211883,146.5,138.68748018952127,96.0,96.84891292144263,140.82206600676847,236.08444941515683,18.80631941203174,141.10000610351562,138.6973598255773,96.93000030517578,97.74566366368212,141.15081204125124,238.1071302689207,18.81331429322704,143.0,66435100,66929500,33078500,21970200,40234400,496204000,158699100,2023-01-24
2023-01-25,140.2295684814453,97.18000030517578,94.87606811523438,140.96153259277344,236.2513885498047,19.3089542388916,144.42999267578125,140.79300948686725,97.23999786376953,95.81267528301453,142.6251757116544,238.8926620229458,19.35592095937967,146.41000366210938,137.21461987031523,91.5199966430664,93.42134252385841,139.7760586144712,226.71727706998303,18.566494288431212,138.07000732421875,139.2707157250627,92.55999755859375,95.2248024005236,140.6825993273756,230.2324277347602,18.89925241669072,141.91000366210938,65799300,94261600,42330000,26622000,66526600,449537000,192734300,2023-01-25
2023-01-26,142.30543518066406,99.22000122070312,97.16775512695312,146.73947143554688,243.50750732421875,19.787607192993164,160.27000427246094,142.59209549504305,99.48999786376953,97.21757756805295,146.94866379458108,243.81188931119357,20.151342944040152,161.4199981689453,140.26909865118563,96.91999816894531,95.03548539948105,142.75469293193785,237.61619666314894,19.26398788855709,154.75999450683594,141.52450641893512,98.23999786376953,96.1514427043169,143.85049789999613,239.236301101992,19.686680771389888,159.97000122070312,54105100,68523600,30114000,25482100,33454500,489535000,234815100,2023-01-26
2023-01-27,144.2527618408203,102.23999786376953,99.0110855102539,151.16258239746094,243.66461181640625,20.350196838378906,177.89999389648438,145.5378234459024,103.48999786376953,99.95765113848242,152.607061606832,245.30435814766528,20.61300615658492,180.67999267578125,141.43552706245464,99.52999877929688,96.95852091146214,146.82912956862364,242.3587028258491,19.390895559063967,161.1699981689453,141.51460940098116,99.52999877929688,96.95852091146214,147.67590110552604,244.4795782533274,19.447853333962932,162.42999267578125,70555800,87775600,33879800,35771900,26498900,542142000,306590600,2023-01-27
2023-01-30,141.35646057128906,100.55000305175781,96.58985137939453,146.5003662109375,238.31333923339844,19.148073196411133,166.66000366210938,143.8771557170406,101.73999786376953,97.93497360648114,150.54491359992076,241.1509865733433,20.12536109403258,179.77000427246094,141.20819059706298,99.01000213623047,96.05180096819252,146.3907842038148,237.81256824363442,19.136080881491797,166.5,143.29394037386407,101.08999633789062,97.12790179059655,148.8414294536851,240.0807204276458,19.93550056345809,178.0500030517578,64015300,70691900,27226200,28040100,25867400,488611000,230878800,2023-01-30
2023-01-31,142.631591796875,103.12999725341797,98.48298645019531,148.4031219482422,243.32093811035156,19.52280044555664,173.22000122070312,142.68102013701483,103.3499984741211,98.52284288248825,149.30966275065038,243.45840142159702,19.672691038847766,174.3000030517578,140.6446992239128,101.13999938964844,96.47028603134386,146.95864270966203,238.5489760451487,18.93622720547809,162.77999877929688,141.05987013094617,101.16000366210938,96.52010847216931,147.3869991235569,239.03991858279355,19.156066615240924,164.57000732421875,65874500,66527300,29870700,29842100,26541100,498017000,196813500,2023-01-31
2023-02-01,143.7584991455078,105.1500015258789,100.06725311279297,152.53732299804688,248.17141723632812,20.927780151367188,181.41000366210938,144.92494470830036,106.23999786376953,100.82451016647553,152.99557923454117,250.55739043602162,21.176597829811747,183.80999755859375,139.69575173845908,101.23999786376953,97.22754866378031,146.5003857302842,241.02329611056416,19.59674747059233,169.92999267578125,142.3152880410748,102.52999877929688,98.35346443427653,147.46669577619068,243.50746379667407,19.676689253145742,173.88999938964844,77663600,80450100,35531100,55661000,31259900,660477000,213806300,2023-02-01
2023-02-02,149.0865936279297,112.91000366210938,107.35084533691406,188.05166625976562,259.8068542480469,21.693222045898438,188.27000427246094,149.44244157391893,114.0,107.46044862949765,196.40973867292593,259.8952203285528,21.933047390854806,196.75,146.46704171932092,108.87999725341797,105.22854154766723,179.47442980996797,252.5899913591198,20.68495649158275,182.61000061035156,147.18864741549214,110.25,105.4178577079184,182.6821777635979,254.1315584590544,20.984737696287606,187.3300018310547,118339000,158154200,69883800,150475700,39940400,564276000,217448300,2023-02-02
2023-02-03,152.7242889404297,103.38999938964844,104.40153503417969,185.82017517089844,253.67001342773438,21.08466339111328,189.97999572753906,155.57119313377925,108.77999877929688,107.42058950445697,196.0212132180927,259.4140470711342,21.72919501638303,199.0,146.13095089780094,102.5199966430664,102.20948444110049,182.1940274808063,252.44265709216836,20.77388862479516,183.69000244140625,146.32864922602454,105.26000213623047,102.55821872611254,182.7718221655827,254.83845905637355,20.984735697077607,183.9499969482422,154357300,144374800,65309300,76809700,29077300,429366000,232662000,2023-02-03
2023-02-06,149.98609924316406,102.18000030517578,102.52832794189453,185.35195922851562,252.1186065673828,21.07366943359375,194.75999450683594,151.34036351523568,103.94999694824219,103.98305352700574,189.97430142444958,253.62088945397664,21.554318750171877,198.1699981689453,149.0470210083263,100.6500015258789,101.51200791275724,184.81402084913108,250.16466496034164,20.770888305552887,189.9199981689453,150.8164562342184,102.93000030517578,102.03013393595903,185.82017189238866,252.77648271728145,20.7908742233965,193.00999450683594,69858300,81945200,31999600,42483800,22518000,452197000,186188100,2023-02-06
2023-02-07,152.87255859375,102.11000061035156,107.25120544433594,190.89080810546875,262.71319580078125,22.156885147094727,196.80999755859375,153.4458943027817,102.41000366210938,107.7892558852478,193.04259213154947,263.90126847590375,22.24282308505221,197.5,148.9086520667493,98.08000183105469,102.74753495639422,183.6982817373326,255.36868388280342,21.134627940022476,189.5500030517578,148.9086520667493,101.16999816894531,102.84717223763629,184.87379929260254,255.81054419875986,21.366459674668576,196.42999267578125,83322600,119501300,49010200,47080700,50841400,664150000,186010300,2023-02-07
